player_id,combat_type,name,base_id,tags,alignment,stars,zeta_count,relic_level,ship_level,completion_percent,is_galactic_legend,has_ultimate,is_capital_ship,unit_url,image_url
955978779,characters,Darth Malak,DARTHMALAK,"Sith,Sith Empire",3,7,2.0,9.0,,91.0,False,False,False,https://swgoh.gg/p/955978779/unit/DARTHMALAK/,https://game-assets.swgoh.gg/textures/tex.charui_darthmalak.png
955978779,characters,The Stranger,STRANGER,"Leader,Sith",3,7,3.0,8.0,,87.0,False,False,False,https://swgoh.gg/p/955978779/unit/STRANGER/,https://game-assets.swgoh.gg/textures/tex.charui_stranger.png
955978779,characters,Admiral Raddus,ADMIRALRADDUS,"Leader,Rebel,Rogue One,Fleet Commander",2,7,2.0,9.0,,91.0,False,False,False,https://swgoh.gg/p/955978779/unit/ADMIRALRADDUS/,https://game-assets.swgoh.gg/textures/tex.charui_admiralraddus.png
955978779,characters,R2-D2,R2D2_LEGENDARY,"Droid,Galactic Republic,Rebel,Resistance",2,7,2.0,9.0,,90.0,False,False,False,https://swgoh.gg/p/955978779/unit/R2D2_LEGENDARY/,https://game-assets.swgoh.gg/textures/tex.charui_astromech_r2d2.png
955978779,characters,Jedi Master Mace Windu,JEDIMASTERMACEWINDU,"Leader,Galactic Republic,Jedi,Jedi Vanguard,Order 66 Raid",2,7,3.0,8.0,,84.0,False,False,False,https://swgoh.gg/p/955978779/unit/JEDIMASTERMACEWINDU/,https://game-assets.swgoh.gg/textures/tex.charui_jedimastermacewindu.png
955978779,characters,Bossk,BOSSK,"Leader,Bounty Hunter,Scoundrel",3,7,2.0,8.0,,86.0,False,False,False,https://swgoh.gg/p/955978779/unit/BOSSK/,https://game-assets.swgoh.gg/textures/tex.charui_bossk.png
955978779,characters,Grand Moff Tarkin,GRANDMOFFTARKIN,"Leader,Empire,Fleet Commander,Order 66 Raid",3,7,2.0,9.0,,88.0,False,False,False,https://swgoh.gg/p/955978779/unit/GRANDMOFFTARKIN/,https://game-assets.swgoh.gg/textures/tex.charui_tarkinadmiral.png
955978779,characters,Ninth Sister,NINTHSISTER,"Leader,Empire,Inquisitorius,Unaligned Force User",3,7,2.0,8.0,,85.0,False,False,False,https://swgoh.gg/p/955978779/unit/NINTHSISTER/,https://game-assets.swgoh.gg/textures/tex.charui_ninthsister.png
955978779,characters,Darth Vader,VADER,"Leader,Empire,Sith",3,7,3.0,7.0,,81.0,False,False,False,https://swgoh.gg/p/955978779/unit/VADER/,https://game-assets.swgoh.gg/textures/tex.charui_vader.png
955978779,characters,Rey (Jedi Training),REYJEDITRAINING,"Leader,Resistance,Unaligned Force User",2,7,3.0,7.0,,81.0,False,False,False,https://swgoh.gg/p/955978779/unit/REYJEDITRAINING/,https://game-assets.swgoh.gg/textures/tex.charui_rey_tlj.png
955978779,characters,Commander Luke Skywalker,COMMANDERLUKESKYWALKER,"Leader,Rebel,Unaligned Force User",2,7,3.0,7.0,,81.0,False,False,False,https://swgoh.gg/p/955978779/unit/COMMANDERLUKESKYWALKER/,https://game-assets.swgoh.gg/textures/tex.charui_lukebespin.png
955978779,characters,General Kenobi,GENERALKENOBI,"Leader,Galactic Republic,Jedi,Fleet Commander",2,7,1.0,9.0,,92.0,False,False,False,https://swgoh.gg/p/955978779/unit/GENERALKENOBI/,https://game-assets.swgoh.gg/textures/tex.charui_obiwangeneral.png
955978779,characters,Rey (Dark Side Vision),DARKREY,"First Order,Sith",3,7,3.0,7.0,,81.0,False,False,False,https://swgoh.gg/p/955978779/unit/DARKREY/,https://game-assets.swgoh.gg/textures/tex.charui_darkrey.png
955978779,characters,Third Sister,THIRDSISTER,"Leader,Empire,Inquisitorius,Unaligned Force User",3,7,3.0,7.0,,80.0,False,False,False,https://swgoh.gg/p/955978779/unit/THIRDSISTER/,https://game-assets.swgoh.gg/textures/tex.charui_thirdsister.png
955978779,characters,"RC-1262 ""Scorch""",SCORCH,"Clone Trooper,Empire,Order 66 Raid",3,7,1.0,9.0,,92.0,False,False,False,https://swgoh.gg/p/955978779/unit/SCORCH/,https://game-assets.swgoh.gg/textures/tex.charui_scorch.png
955978779,characters,Admiral Piett,ADMIRALPIETT,"Leader,Empire,Imperial Trooper,Fleet Commander",3,7,2.0,8.0,,84.0,False,False,False,https://swgoh.gg/p/955978779/unit/ADMIRALPIETT/,https://game-assets.swgoh.gg/textures/tex.charui_piett.png
955978779,characters,Darth Bane,DARTHBANE,"Leader,Sith",3,7,3.0,7.0,,80.0,False,False,False,https://swgoh.gg/p/955978779/unit/DARTHBANE/,https://game-assets.swgoh.gg/textures/tex.charui_darthbane.png
955978779,characters,Ahsoka Tano (Fulcrum),FULCRUMAHSOKA,"Rebel,Spectre,Unaligned Force User",2,7,1.0,9.0,,91.0,False,False,False,https://swgoh.gg/p/955978779/unit/FULCRUMAHSOKA/,https://game-assets.swgoh.gg/textures/tex.charui_ahsokaadult.png
955978779,characters,Ben Solo,BENSOLO,Unaligned Force User,2,7,3.0,7.0,,80.0,False,False,False,https://swgoh.gg/p/955978779/unit/BENSOLO/,https://game-assets.swgoh.gg/textures/tex.charui_bensolo.png
955978779,characters,Jedi Knight Revan,JEDIKNIGHTREVAN,"Leader,Jedi,Old Republic",2,7,3.0,6.0,,77.0,False,False,False,https://swgoh.gg/p/955978779/unit/JEDIKNIGHTREVAN/,https://game-assets.swgoh.gg/textures/tex.charui_jedirevan.png
955978779,characters,Ahsoka Tano (Snips),AHSOKATANO,"Leader,501st,Galactic Republic,Jedi",2,7,1.0,9.0,,90.0,False,False,False,https://swgoh.gg/p/955978779/unit/AHSOKATANO/,https://game-assets.swgoh.gg/textures/tex.charui_ahsoka.png
955978779,characters,C-3PO,C3POLEGENDARY,"Droid,Galactic Republic,New Republic,Rebel,Resistance",2,7,2.0,7.0,,79.0,False,False,False,https://swgoh.gg/p/955978779/unit/C3POLEGENDARY/,https://game-assets.swgoh.gg/textures/tex.charui_c3p0.png
955978779,characters,Grand Master Yoda,GRANDMASTERYODA,"Leader,Galactic Republic,Jedi",2,7,2.0,8.0,,82.0,False,False,False,https://swgoh.gg/p/955978779/unit/GRANDMASTERYODA/,https://game-assets.swgoh.gg/textures/tex.charui_yodagrandmaster.png
955978779,characters,Seventh Sister,SEVENTHSISTER,"Leader,Empire,Inquisitorius,Unaligned Force User",3,7,2.0,7.0,,80.0,False,False,False,https://swgoh.gg/p/955978779/unit/SEVENTHSISTER/,https://game-assets.swgoh.gg/textures/tex.charui_seventhsister.png
955978779,characters,Boba Fett,BOBAFETT,"Leader,Bounty Hunter,Hutt Cartel,Scoundrel",3,7,1.0,8.0,,85.0,False,False,False,https://swgoh.gg/p/955978779/unit/BOBAFETT/,https://game-assets.swgoh.gg/textures/tex.charui_bobafett.png
955978779,characters,HK-47,HK47,"Leader,Droid,Sith Empire",3,7,2.0,7.0,,79.0,False,False,False,https://swgoh.gg/p/955978779/unit/HK47/,https://game-assets.swgoh.gg/textures/tex.charui_hk47.png
955978779,characters,Shaak Ti,SHAAKTI,"Leader,Galactic Republic,Jedi,Jedi Vanguard,Order 66 Raid",2,7,2.0,7.0,,81.0,False,False,False,https://swgoh.gg/p/955978779/unit/SHAAKTI/,https://game-assets.swgoh.gg/textures/tex.charui_shaakti.png
955978779,characters,Jyn Erso,JYNERSO,"Leader,Rebel,Rebel Fighter,Rogue One",2,7,2.0,7.0,,80.0,False,False,False,https://swgoh.gg/p/955978779/unit/JYNERSO/,https://game-assets.swgoh.gg/textures/tex.charui_jyn.png
955978779,characters,Chewbacca,CHEWBACCALEGENDARY,"Rebel,Scoundrel,Smuggler,Wookiee",2,7,2.0,7.0,,80.0,False,False,False,https://swgoh.gg/p/955978779/unit/CHEWBACCALEGENDARY/,https://game-assets.swgoh.gg/textures/tex.charui_chewbacca_ot.png
955978779,characters,Grand Admiral Thrawn,GRANDADMIRALTHRAWN,"Leader,Empire,Fleet Commander",3,7,2.0,7.0,,80.0,False,False,False,https://swgoh.gg/p/955978779/unit/GRANDADMIRALTHRAWN/,https://game-assets.swgoh.gg/textures/tex.charui_thrawn.png
955978779,characters,Kylo Ren (Unmasked),KYLORENUNMASKED,"Leader,First Order,Unaligned Force User",3,7,2.0,7.0,,80.0,False,False,False,https://swgoh.gg/p/955978779/unit/KYLORENUNMASKED/,https://game-assets.swgoh.gg/textures/tex.charui_kylo_unmasked.png
955978779,characters,Kelleran Beq,KELLERANBEQ,"Leader,Galactic Republic,Jedi,Jedi Vanguard,Order 66 Raid",2,7,2.0,7.0,,80.0,False,False,False,https://swgoh.gg/p/955978779/unit/KELLERANBEQ/,https://game-assets.swgoh.gg/textures/tex.charui_kelleranbeq.png
955978779,characters,Padmé Amidala,PADMEAMIDALA,"Leader,Galactic Republic",2,7,2.0,7.0,,80.0,False,False,False,https://swgoh.gg/p/955978779/unit/PADMEAMIDALA/,https://game-assets.swgoh.gg/textures/tex.charui_padme_geonosis.png
955978779,characters,"CT-5555 ""Fives""",CT5555,"Leader,501st,Clone Trooper,Galactic Republic",2,7,2.0,7.0,,80.0,False,False,False,https://swgoh.gg/p/955978779/unit/CT5555/,https://game-assets.swgoh.gg/textures/tex.charui_trooperclone_fives.png
955978779,characters,Jedi Knight Luke Skywalker,JEDIKNIGHTLUKE,"Leader,Jedi",2,7,2.0,7.0,,80.0,False,False,False,https://swgoh.gg/p/955978779/unit/JEDIKNIGHTLUKE/,https://game-assets.swgoh.gg/textures/tex.charui_luke_jediknight.png
955978779,characters,Count Dooku,COUNTDOOKU,"Leader,Separatist,Sith",3,7,1.0,8.0,,84.0,False,False,False,https://swgoh.gg/p/955978779/unit/COUNTDOOKU/,https://game-assets.swgoh.gg/textures/tex.charui_dooku.png
955978779,characters,Mother Talzin,MOTHERTALZIN,"Leader,Nightsister",3,7,2.0,7.0,,80.0,False,False,False,https://swgoh.gg/p/955978779/unit/MOTHERTALZIN/,https://game-assets.swgoh.gg/textures/tex.charui_nightsisters_talzin.png
955978779,characters,General Grievous,GRIEVOUS,"Leader,Droid,Separatist,Fleet Commander",3,7,2.0,7.0,,80.0,False,False,False,https://swgoh.gg/p/955978779/unit/GRIEVOUS/,https://game-assets.swgoh.gg/textures/tex.charui_grievous.png
955978779,characters,Depa Billaba,DEPABILLABA,"Galactic Republic,Jedi,Jedi Vanguard,Order 66 Raid",2,7,2.0,8.0,,81.0,False,False,False,https://swgoh.gg/p/955978779/unit/DEPABILLABA/,https://game-assets.swgoh.gg/textures/tex.charui_depabillaba.png
955978779,characters,Jocasta Nu,JOCASTANU,"Galactic Republic,Jedi,Jedi Vanguard,Order 66 Raid",2,7,3.0,7.0,,77.0,False,False,False,https://swgoh.gg/p/955978779/unit/JOCASTANU/,https://game-assets.swgoh.gg/textures/tex.charui_jocastanu_blaster.png
955978779,characters,The Mandalorian (Beskar Armor),THEMANDALORIANBESKARARMOR,"Leader,Mandalorian,Mercenary,Scoundrel",2,7,2.0,7.0,,79.0,False,False,False,https://swgoh.gg/p/955978779/unit/THEMANDALORIANBESKARARMOR/,https://game-assets.swgoh.gg/textures/tex.charui_mandobeskar.png
955978779,characters,Mace Windu,MACEWINDU,"Leader,Galactic Republic,Jedi,Fleet Commander",2,7,3.0,5.0,,74.0,False,False,False,https://swgoh.gg/p/955978779/unit/MACEWINDU/,https://game-assets.swgoh.gg/textures/tex.charui_macewindu.png
955978779,characters,Darth Malgus,DARTHMALGUS,"Leader,Sith,Sith Empire",3,7,2.0,7.0,,80.0,False,False,False,https://swgoh.gg/p/955978779/unit/DARTHMALGUS/,https://game-assets.swgoh.gg/textures/tex.charui_darthmalgus.png
955978779,characters,Temple Guard,VANGUARDTEMPLEGUARD,"Galactic Republic,Jedi,Jedi Vanguard,Order 66 Raid",2,7,1.0,8.0,,85.0,False,False,False,https://swgoh.gg/p/955978779/unit/VANGUARDTEMPLEGUARD/,https://game-assets.swgoh.gg/textures/tex.charui_vanguardtempleguard.png
955978779,characters,BB-8,BB8,"Droid,Resistance",2,7,2.0,7.0,,79.0,False,False,False,https://swgoh.gg/p/955978779/unit/BB8/,https://game-assets.swgoh.gg/textures/tex.charui_bb8.png
955978779,characters,Emperor Palpatine,EMPERORPALPATINE,"Leader,Empire,Sith",3,7,2.0,7.0,,79.0,False,False,False,https://swgoh.gg/p/955978779/unit/EMPERORPALPATINE/,https://game-assets.swgoh.gg/textures/tex.charui_palpatineemperor.png
955978779,characters,Jar Jar Binks,JARJARBINKS,Gungan,2,7,3.0,6.0,,74.0,False,False,False,https://swgoh.gg/p/955978779/unit/JARJARBINKS/,https://game-assets.swgoh.gg/textures/tex.charui_jarjarbinks.png
955978779,characters,"Mara Jade, The Emperor's Hand",MARAJADE,"Empire,Unaligned Force User",3,7,2.0,7.0,,80.0,False,False,False,https://swgoh.gg/p/955978779/unit/MARAJADE/,https://game-assets.swgoh.gg/textures/tex.charui_marajade.png
955978779,characters,Han Solo,HANSOLO,"Mercenary,Rebel,Scoundrel,Smuggler",2,7,1.0,8.0,,84.0,False,False,False,https://swgoh.gg/p/955978779/unit/HANSOLO/,https://game-assets.swgoh.gg/textures/tex.charui_han.png
955978779,characters,Wampa,WAMPA,,3,7,2.0,7.0,,78.0,False,False,False,https://swgoh.gg/p/955978779/unit/WAMPA/,https://game-assets.swgoh.gg/textures/tex.charui_wampa.png
955978779,characters,Captain Rex,CAPTAINREX,"Clone Trooper,Phoenix,Rebel,Rebel Fighter",2,7,2.0,7.0,,79.0,False,False,False,https://swgoh.gg/p/955978779/unit/CAPTAINREX/,https://game-assets.swgoh.gg/textures/tex.charui_captainrex.png
955978779,characters,Starkiller,STARKILLER,Unaligned Force User,3,7,2.0,7.0,,78.0,False,False,False,https://swgoh.gg/p/955978779/unit/STARKILLER/,https://game-assets.swgoh.gg/textures/tex.charui_starkiller.png
955978779,characters,Scout Trooper,SCOUTTROOPER_V3,"Empire,Imperial Remnant,Imperial Trooper",3,7,2.0,7.0,,79.0,False,False,False,https://swgoh.gg/p/955978779/unit/SCOUTTROOPER_V3/,https://game-assets.swgoh.gg/textures/tex.charui_trooperscout.png
955978779,characters,Paz Vizsla,PAZVIZSLA,Mandalorian,2,7,2.0,7.0,,78.0,False,False,False,https://swgoh.gg/p/955978779/unit/PAZVIZSLA/,https://game-assets.swgoh.gg/textures/tex.charui_pazvizsla.png
955978779,characters,Old Daka,DAKA,"Leader,Nightsister",3,7,1.0,8.0,,83.0,False,False,False,https://swgoh.gg/p/955978779/unit/DAKA/,https://game-assets.swgoh.gg/textures/tex.charui_daka.png
955978779,characters,Rey (Scavenger),REY,"Resistance,Unaligned Force User",2,7,1.0,8.0,,83.0,False,False,False,https://swgoh.gg/p/955978779/unit/REY/,https://game-assets.swgoh.gg/textures/tex.charui_reyjakku.png
955978779,characters,Geonosian Brood Alpha,GEONOSIANBROODALPHA,"Leader,Geonosian,Separatist",3,7,2.0,6.0,,75.0,False,False,False,https://swgoh.gg/p/955978779/unit/GEONOSIANBROODALPHA/,https://game-assets.swgoh.gg/textures/tex.charui_geonosian_broodalpha.png
955978779,characters,Huyang,HUYANG,"Droid,Spectre",2,7,2.0,7.0,,78.0,False,False,False,https://swgoh.gg/p/955978779/unit/HUYANG/,https://game-assets.swgoh.gg/textures/tex.charui_huyang.png
955978779,characters,Night Trooper,NIGHTTROOPER,"Imperial Remnant,Nightsister",3,7,2.0,7.0,,78.0,False,False,False,https://swgoh.gg/p/955978779/unit/NIGHTTROOPER/,https://game-assets.swgoh.gg/textures/tex.charui_nighttrooper_a.png
955978779,characters,Captain Drogan,CAPTAINDROGAN,"New Republic,Rebel,Rebel Fighter",2,7,2.0,7.0,,78.0,False,False,False,https://swgoh.gg/p/955978779/unit/CAPTAINDROGAN/,https://game-assets.swgoh.gg/textures/tex.charui_captaindrogan.png
955978779,characters,Captain Enoch,CAPTAINENOCH,"Leader,Imperial Remnant",3,7,2.0,7.0,,78.0,False,False,False,https://swgoh.gg/p/955978779/unit/CAPTAINENOCH/,https://game-assets.swgoh.gg/textures/tex.charui_captainenoch.png
955978779,characters,Great Mothers,GREATMOTHERS,"Leader,Nightsister",3,7,2.0,7.0,,79.0,False,False,False,https://swgoh.gg/p/955978779/unit/GREATMOTHERS/,https://game-assets.swgoh.gg/textures/tex.charui_greatmothers.png
955978779,characters,Bastila Shan,BASTILASHAN,"Leader,Jedi,Old Republic",2,7,1.0,7.0,,79.0,False,False,False,https://swgoh.gg/p/955978779/unit/BASTILASHAN/,https://game-assets.swgoh.gg/textures/tex.charui_bastilashan.png
955978779,characters,Fifth Brother,FIFTHBROTHER,"Leader,Empire,Inquisitorius,Unaligned Force User",3,7,1.0,7.0,,75.0,False,False,False,https://swgoh.gg/p/955978779/unit/FIFTHBROTHER/,https://game-assets.swgoh.gg/textures/tex.charui_fifthbrother.png
955978779,characters,Second Sister,SECONDSISTER,"Leader,Empire,Inquisitorius,Unaligned Force User",3,7,1.0,7.0,,79.0,False,False,False,https://swgoh.gg/p/955978779/unit/SECONDSISTER/,https://game-assets.swgoh.gg/textures/tex.charui_secondsister.png
955978779,characters,Cobb Vanth,COBBVANTH,"Leader,Constable",2,7,3.0,5.0,,72.0,False,False,False,https://swgoh.gg/p/955978779/unit/COBBVANTH/,https://game-assets.swgoh.gg/textures/tex.charui_cobbvanth.png
955978779,characters,The Mandalorian,THEMANDALORIAN,"Leader,Bounty Hunter,Mandalorian,Scoundrel",2,7,2.0,6.0,,76.0,False,False,False,https://swgoh.gg/p/955978779/unit/THEMANDALORIAN/,https://game-assets.swgoh.gg/textures/tex.charui_mandalorian.png
955978779,characters,Hermit Yoda,HERMITYODA,Jedi,2,7,2.0,6.0,,75.0,False,False,False,https://swgoh.gg/p/955978779/unit/HERMITYODA/,https://game-assets.swgoh.gg/textures/tex.charui_yodahermit.png
955978779,characters,Bo-Katan (Mand'alor),MANDALORBOKATAN,"Leader,Mandalorian",2,7,3.0,5.0,,72.0,False,False,False,https://swgoh.gg/p/955978779/unit/MANDALORBOKATAN/,https://game-assets.swgoh.gg/textures/tex.charui_mandalorbokatan.png
955978779,characters,Eighth Brother,EIGHTHBROTHER,"Leader,Empire,Inquisitorius,Unaligned Force User",3,7,1.0,7.0,,78.0,False,False,False,https://swgoh.gg/p/955978779/unit/EIGHTHBROTHER/,https://game-assets.swgoh.gg/textures/tex.charui_eighthbrother.png
955978779,characters,Dengar,DENGAR,"Leader,Bounty Hunter,Mercenary,Scoundrel",3,7,1.0,7.0,,78.0,False,False,False,https://swgoh.gg/p/955978779/unit/DENGAR/,https://game-assets.swgoh.gg/textures/tex.charui_dengar.png
955978779,characters,Jolee Bindo,JOLEEBINDO,"Jedi,Old Republic",2,7,1.0,7.0,,79.0,False,False,False,https://swgoh.gg/p/955978779/unit/JOLEEBINDO/,https://game-assets.swgoh.gg/textures/tex.charui_joleebindo.png
955978779,characters,Marrok,MARROK,"Inquisitorius,Mercenary,Unaligned Force User",3,7,1.0,7.0,,79.0,False,False,False,https://swgoh.gg/p/955978779/unit/MARROK/,https://game-assets.swgoh.gg/textures/tex.charui_marrok.png
955978779,characters,Asajj Ventress,ASAJVENTRESS,"Leader,Nightsister,Separatist,Unaligned Force User",3,7,2.0,6.0,,75.0,False,False,False,https://swgoh.gg/p/955978779/unit/ASAJVENTRESS/,https://game-assets.swgoh.gg/textures/tex.charui_ventress.png
955978779,characters,Jango Fett,JANGOFETT,"Leader,Bounty Hunter,Mandalorian,Mercenary,Scoundrel,Separatist",3,7,1.0,7.0,,73.0,False,False,False,https://swgoh.gg/p/955978779/unit/JANGOFETT/,https://game-assets.swgoh.gg/textures/tex.charui_jangofett.png
955978779,characters,Mon Mothma,MONMOTHMA,"Leader,New Republic,Rebel",2,7,2.0,6.0,,75.0,False,False,False,https://swgoh.gg/p/955978779/unit/MONMOTHMA/,https://game-assets.swgoh.gg/textures/tex.charui_monmothma.png
955978779,characters,Boss Nass,BOSSNASS,"Leader,Gungan",2,7,2.0,6.0,,74.0,False,False,False,https://swgoh.gg/p/955978779/unit/BOSSNASS/,https://game-assets.swgoh.gg/textures/tex.charui_bossnass.png
955978779,characters,CX-2,OPERATIVE,"Clone Trooper,Empire,Order 66 Raid",3,7,2.0,6.0,,75.0,False,False,False,https://swgoh.gg/p/955978779/unit/OPERATIVE/,https://game-assets.swgoh.gg/textures/tex.charui_operative.png
955978779,characters,"CT-7567 ""Rex""",CT7567,"Leader,501st,Clone Trooper,Galactic Republic",2,7,1.0,7.0,,78.0,False,False,False,https://swgoh.gg/p/955978779/unit/CT7567/,https://game-assets.swgoh.gg/textures/tex.charui_trooperclone_rex.png
955978779,characters,Baylan Skoll,BAYLANSKOLL,"Leader,Mercenary,Unaligned Force User",3,7,3.0,3.0,,68.0,False,False,False,https://swgoh.gg/p/955978779/unit/BAYLANSKOLL/,https://game-assets.swgoh.gg/textures/tex.charui_baylanskoll.png
955978779,characters,Fennec Shand,FENNECSHAND,"Leader,Bounty Hunter,Mercenary,Scoundrel",3,7,1.0,7.0,,78.0,False,False,False,https://swgoh.gg/p/955978779/unit/FENNECSHAND/,https://game-assets.swgoh.gg/textures/tex.charui_fennec.png
955978779,characters,Barriss Offee,BARRISSOFFEE,"Leader,Galactic Republic,Jedi,Jedi Vanguard,Order 66 Raid",2,7,1.0,7.0,,79.0,False,False,False,https://swgoh.gg/p/955978779/unit/BARRISSOFFEE/,https://game-assets.swgoh.gg/textures/tex.charui_barriss_light.png
955978779,characters,Threepio & Chewie,C3POCHEWBACCA,"Droid,Rebel,Wookiee",2,7,1.0,7.0,,79.0,False,False,False,https://swgoh.gg/p/955978779/unit/C3POCHEWBACCA/,https://game-assets.swgoh.gg/textures/tex.charui_chewbacca_c3po.png
955978779,characters,Dash Rendar,DASHRENDAR,"Leader,Mercenary,Scoundrel,Smuggler",2,7,1.0,7.0,,77.0,False,False,False,https://swgoh.gg/p/955978779/unit/DASHRENDAR/,https://game-assets.swgoh.gg/textures/tex.charui_dashrendar.png
955978779,characters,Plo Koon,PLOKOON,"Leader,Galactic Republic,Jedi,Jedi Vanguard,Order 66 Raid",2,7,,8.0,,84.0,False,False,False,https://swgoh.gg/p/955978779/unit/PLOKOON/,https://game-assets.swgoh.gg/textures/tex.charui_plokoon.png
955978779,characters,Finn,FINN,"Leader,Resistance",2,7,1.0,7.0,,79.0,False,False,False,https://swgoh.gg/p/955978779/unit/FINN/,https://game-assets.swgoh.gg/textures/tex.charui_finnjakku.png
955978779,characters,Jedi Knight Cal Kestis,JEDIKNIGHTCAL,"Leader,Jedi,Mercenary",2,7,3.0,3.0,,68.0,False,False,False,https://swgoh.gg/p/955978779/unit/JEDIKNIGHTCAL/,https://game-assets.swgoh.gg/textures/tex.charui_jediknightcal.png
955978779,characters,Jedi Knight Anakin,ANAKINKNIGHT,"Leader,Galactic Republic,Jedi",2,7,1.0,7.0,,78.0,False,False,False,https://swgoh.gg/p/955978779/unit/ANAKINKNIGHT/,https://game-assets.swgoh.gg/textures/tex.charui_anakinknight.png
955978779,characters,Resistance Hero Finn,EPIXFINN,Resistance,2,7,1.0,7.0,,78.0,False,False,False,https://swgoh.gg/p/955978779/unit/EPIXFINN/,https://game-assets.swgoh.gg/textures/tex.charui_finn.png
955978779,characters,Wat Tambor,WATTAMBOR,Separatist,3,7,1.0,7.0,,78.0,False,False,False,https://swgoh.gg/p/955978779/unit/WATTAMBOR/,https://game-assets.swgoh.gg/textures/tex.charui_wattambor.png
955978779,characters,Maz Kanata,MAZKANATA,"Leader,Pirate,Scoundrel,Smuggler,Unaligned Force User,Order 66 Raid",2,7,3.0,3.0,,69.0,False,False,False,https://swgoh.gg/p/955978779/unit/MAZKANATA/,https://game-assets.swgoh.gg/textures/tex.charui_mazkanata.png
955978779,characters,Captain Silvo,CAPTAINSILVO,"Leader,Pirate,Scoundrel,Unaligned Force User,Order 66 Raid",3,7,1.0,7.0,,77.0,False,False,False,https://swgoh.gg/p/955978779/unit/CAPTAINSILVO/,https://game-assets.swgoh.gg/textures/tex.charui_captainsilvo.png
